ts,player_id,ownership
2026-06-11T18:03:56+00:00,642,0.0
2026-06-11T18:03:56+00:00,643,0.0
2026-06-11T18:03:56+00:00,644,0.1
2026-06-11T18:03:56+00:00,645,0.0
2026-06-11T18:03:56+00:00,646,0.1
2026-06-11T18:03:56+00:00,647,0.1
2026-06-11T18:03:56+00:00,648,0.1
2026-06-11T18:03:56+00:00,649,0.0
2026-06-11T18:03:56+00:00,650,0.0
2026-06-11T18:03:56+00:00,651,0.0
2026-06-11T18:03:56+00:00,652,0.2
2026-06-11T18:03:56+00:00,653,0.0
2026-06-11T18:03:56+00:00,654,0.0
2026-06-11T18:03:56+00:00,655,0.0
2026-06-11T18:03:56+00:00,656,0.1
2026-06-11T18:03:56+00:00,657,0.0
2026-06-11T18:03:56+00:00,659,0.1
2026-06-11T18:03:56+00:00,662,0.2
2026-06-11T18:03:56+00:00,663,0.2
2026-06-11T18:03:56+00:00,665,0.4
2026-06-11T18:03:56+00:00,666,0.0
2026-06-11T18:03:56+00:00,667,0.1
2026-06-11T18:03:56+00:00,668,0.8
2026-06-11T18:03:56+00:00,669,1.3
2026-06-11T18:03:56+00:00,670,1.1
2026-06-11T18:03:56+00:00,671,0.3
2026-06-11T18:03:56+00:00,672,0.7
2026-06-11T18:03:56+00:00,673,0.2
2026-06-11T18:03:56+00:00,675,0.1
2026-06-11T18:03:56+00:00,676,0.2
2026-06-11T18:03:56+00:00,677,1.9
2026-06-11T18:03:56+00:00,678,0.3
2026-06-11T18:03:56+00:00,679,0.1
2026-06-11T18:03:56+00:00,680,0.8
2026-06-11T18:03:56+00:00,681,1.1
2026-06-11T18:03:56+00:00,682,0.3
2026-06-11T18:03:56+00:00,684,1.0
2026-06-11T18:03:56+00:00,685,0.0
2026-06-11T18:03:56+00:00,686,0.0
2026-06-11T18:03:56+00:00,687,0.0
2026-06-11T18:03:56+00:00,688,0.0
2026-06-11T18:03:56+00:00,689,0.0
2026-06-11T18:03:56+00:00,690,0.1
2026-06-11T18:03:56+00:00,691,0.0
2026-06-11T18:03:56+00:00,692,0.1
2026-06-11T18:03:56+00:00,693,0.0
2026-06-11T18:03:56+00:00,695,0.0
2026-06-11T18:03:56+00:00,696,0.0
2026-06-11T18:03:56+00:00,697,0.0
2026-06-11T18:03:56+00:00,698,0.0
2026-06-11T18:03:56+00:00,699,0.0
2026-06-11T18:03:56+00:00,700,0.0
2026-06-11T18:03:56+00:00,701,0.1
2026-06-11T18:03:56+00:00,702,0.0
2026-06-11T18:03:56+00:00,703,0.0
2026-06-11T18:03:56+00:00,705,0.0
2026-06-11T18:03:56+00:00,707,0.1
2026-06-11T18:03:56+00:00,708,0.0
2026-06-11T18:03:56+00:00,709,0.0
2026-06-11T18:03:56+00:00,710,0.1
2026-06-11T18:03:56+00:00,713,0.0
2026-06-11T18:03:56+00:00,714,0.0
2026-06-11T18:03:56+00:00,715,2.1
2026-06-11T18:03:56+00:00,716,0.1
2026-06-11T18:03:56+00:00,717,0.0
2026-06-11T18:03:56+00:00,718,0.0
2026-06-11T18:03:56+00:00,719,0.0
2026-06-11T18:03:56+00:00,720,0.0
2026-06-11T18:03:56+00:00,722,0.1
2026-06-11T18:03:56+00:00,723,2.2
2026-06-11T18:03:56+00:00,724,0.2
2026-06-11T18:03:56+00:00,725,0.0
2026-06-11T18:03:56+00:00,726,0.1
2026-06-11T18:03:56+00:00,727,0.0
2026-06-11T18:03:56+00:00,728,0.0
2026-06-11T18:03:56+00:00,729,0.2
2026-06-11T18:03:56+00:00,730,0.1
2026-06-11T18:03:56+00:00,731,0.1
2026-06-11T18:03:56+00:00,732,0.0
2026-06-11T18:03:56+00:00,733,0.0
2026-06-11T18:03:56+00:00,735,0.0
2026-06-11T18:03:56+00:00,736,0.5
